"Notes"	"Infant Delivery Weight 14"	"Infant Delivery Weight 14 Code"	"Delivery Method"	"Delivery Method Code"	"LMP Gestational Age 10"	"LMP Gestational Age 10 Code"	"Plurality or Multiple Birth"	"Plurality or Multiple Birth Code"	"Standard Residence States"	"Standard Residence States Code"	Fetal Deaths	Percent of Total Deaths
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"North Carolina"	"37"	31	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Ohio"	"39"	43	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Oklahoma"	"40"	19	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Pennsylvania"	"42"	45	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"South Carolina"	"45"	26	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Tennessee"	"47"	26	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	116	0.04
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Virginia"	"51"	23	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Washington"	"53"	14	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Single"	"1"	"Wisconsin"	"55"	16	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"California"	"06"	30	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"Florida"	"12"	16	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"Georgia"	"13"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"New York"	"36"	20	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"Pennsylvania"	"42"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"32-35 weeks"	"06"	"Twin"	"2"	"Texas"	"48"	17	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"36 weeks"	"07"	"Single"	"1"	"California"	"06"	21	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"36 weeks"	"07"	"Single"	"1"	"Florida"	"12"	16	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"36 weeks"	"07"	"Single"	"1"	"Tennessee"	"47"	10	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"36 weeks"	"07"	"Single"	"1"	"Texas"	"48"	28	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"36 weeks"	"07"	"Twin"	"2"	"California"	"06"	10	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	37	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Florida"	"12"	18	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Georgia"	"13"	22	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"North Carolina"	"37"	12	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Ohio"	"39"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Single"	"1"	"Texas"	"48"	33	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"37-39 weeks"	"08"	"Twin"	"2"	"Texas"	"48"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Alabama"	"01"	68	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Arizona"	"04"	43	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Arkansas"	"05"	39	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	218	0.07
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Colorado"	"08"	22	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Connecticut"	"09"	17	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	200	0.06
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	119	0.04
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Illinois"	"17"	72	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Indiana"	"18"	44	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Iowa"	"19"	14	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Kansas"	"20"	28	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Kentucky"	"21"	48	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Louisiana"	"22"	44	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Maryland"	"24"	59	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Massachusetts"	"25"	34	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Michigan"	"26"	50	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Minnesota"	"27"	22	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Mississippi"	"28"	84	0.03
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Missouri"	"29"	46	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Nebraska"	"31"	19	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Nevada"	"32"	29	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New Jersey"	"34"	55	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New Mexico"	"35"	10	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	73	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"North Carolina"	"37"	69	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	78	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Oklahoma"	"40"	38	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Oregon"	"41"	18	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Pennsylvania"	"42"	82	0.03
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"South Carolina"	"45"	48	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Tennessee"	"47"	71	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	232	0.07
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Utah"	"49"	25	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Virginia"	"51"	53	0.02
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Washington"	"53"	29	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"West Virginia"	"54"	18	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Wisconsin"	"55"	28	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Arizona"	"04"	12	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"California"	"06"	46	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Florida"	"12"	39	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Georgia"	"13"	29	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Illinois"	"17"	17	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Kentucky"	"21"	10	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Michigan"	"26"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"New York"	"36"	17	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"North Carolina"	"37"	11	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Ohio"	"39"	12	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Pennsylvania"	"42"	16	0.01
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Tennessee"	"47"	10	0.00
	"1500 - 1999 grams"	"06"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Texas"	"48"	46	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"28-31 weeks"	"05"	"Single"	"1"	"California"	"06"	24	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"28-31 weeks"	"05"	"Single"	"1"	"Florida"	"12"	13	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	16	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"28-31 weeks"	"05"	"Single"	"1"	"Texas"	"48"	13	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"California"	"06"	35	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Florida"	"12"	25	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Georgia"	"13"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Illinois"	"17"	16	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"New York"	"36"	14	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Pennsylvania"	"42"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	20	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Virginia"	"51"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"32-35 weeks"	"06"	"Single"	"1"	"Washington"	"53"	10	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	99	0.03
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	30	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	13	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	36	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Pennsylvania"	"42"	19	0.01
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Rhode Island"	"44"	11	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	14	0.00
	"1500 - 1999 grams"	"06"	"Not Stated"	"9"	"Not Available"	"110"	"Single"	"1"	"Washington"	"53"	15	0.00
	"1500 - 1999 grams"	"06"	"Not Reported"	"100"	"32-35 weeks"	"06"	"Single"	"1"	"Hawaii"	"15"	15	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"California"	"06"	13	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Texas"	"48"	19	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Alabama"	"01"	10	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Arizona"	"04"	22	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"California"	"06"	67	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Florida"	"12"	36	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Georgia"	"13"	21	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Illinois"	"17"	24	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Indiana"	"18"	11	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Maryland"	"24"	12	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Massachusetts"	"25"	10	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Michigan"	"26"	10	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Missouri"	"29"	11	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New Jersey"	"34"	11	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	27	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"North Carolina"	"37"	18	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Ohio"	"39"	13	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Pennsylvania"	"42"	19	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Tennessee"	"47"	20	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Texas"	"48"	53	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Virginia"	"51"	10	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Washington"	"53"	12	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Alabama"	"01"	80	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Alaska"	"02"	17	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Arizona"	"04"	96	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Arkansas"	"05"	34	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"California"	"06"	386	0.12
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Colorado"	"08"	69	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Connecticut"	"09"	32	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Delaware"	"10"	14	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"District of Columbia"	"11"	15	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Florida"	"12"	221	0.07
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Georgia"	"13"	137	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Idaho"	"16"	20	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Illinois"	"17"	112	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Indiana"	"18"	76	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Iowa"	"19"	42	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Kansas"	"20"	46	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Kentucky"	"21"	57	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Louisiana"	"22"	44	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Maine"	"23"	12	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Maryland"	"24"	80	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Massachusetts"	"25"	71	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Michigan"	"26"	116	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Minnesota"	"27"	53	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Mississippi"	"28"	59	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Missouri"	"29"	72	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Montana"	"30"	11	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Nebraska"	"31"	27	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Nevada"	"32"	31	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New Jersey"	"34"	88	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New Mexico"	"35"	19	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New York"	"36"	183	0.06
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"North Carolina"	"37"	140	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Ohio"	"39"	133	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Oklahoma"	"40"	25	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Oregon"	"41"	41	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Pennsylvania"	"42"	147	0.05
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"South Carolina"	"45"	81	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Tennessee"	"47"	97	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	307	0.10
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Utah"	"49"	46	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Virginia"	"51"	74	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Washington"	"53"	80	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"West Virginia"	"54"	15	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Wisconsin"	"55"	60	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Twin"	"2"	"Texas"	"48"	10	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Alabama"	"01"	30	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Arizona"	"04"	26	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Arkansas"	"05"	15	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"California"	"06"	118	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Colorado"	"08"	27	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Connecticut"	"09"	14	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Florida"	"12"	81	0.03
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Georgia"	"13"	38	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Illinois"	"17"	39	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Indiana"	"18"	22	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Iowa"	"19"	16	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Kansas"	"20"	17	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Kentucky"	"21"	16	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Louisiana"	"22"	24	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Maryland"	"24"	15	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Massachusetts"	"25"	23	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Michigan"	"26"	39	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Minnesota"	"27"	21	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Mississippi"	"28"	13	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Missouri"	"29"	27	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"New Jersey"	"34"	31	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"New York"	"36"	65	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"North Carolina"	"37"	65	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Ohio"	"39"	39	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Oregon"	"41"	13	0.00
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Pennsylvania"	"42"	60	0.02
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"South Carolina"	"45"	30	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Tennessee"	"47"	36	0.01
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Texas"	"48"	115	0.04
	"2000 - 2499 grams"	"07"	"Vaginal"	"1"	"36 weeks"	"07"	"Single"	"1"	"Utah"	"49"	22	0.01
